,product_id,item_price,total_amount,payment_status,price_label
157034,10658,409157,3131512,Success,high price
157036,37153,151236,3131512,Success,low price
157059,51381,183623,186526,Success,middle price
157080,44068,484545,489545,Success,high price
157090,9658,183609,193609,Success,middle price
157100,57573,131014,135403,Success,low price
157156,44978,324344,911035,Success,middle price
157178,1924,77878,88002,Success,low price
157234,15550,104603,371495,Success,low price
157261,53319,132844,142844,Success,low price
157270,2058,174399,170912,Failed,low price
157280,50860,129527,356153,Success,low price
157341,31243,76549,273039,Success,low price
157401,5072,249872,259872,Success,middle price
157406,43963,241645,508533,Success,middle price
157410,19157,358771,2828743,Success,high price
157425,38049,146475,156475,Success,low price
157482,19477,208212,218212,Success,middle price
157531,10330,252093,1378006,Failed,middle price
157532,6043,214321,1378006,Failed,middle price
157541,25395,159176,1523733,Success,low price
157587,9181,210701,220701,Success,middle price
157602,30317,270825,546650,Failed,middle price
157606,39795,522119,532119,Success,high price
157609,23647,259275,746924,Success,middle price
157651,38668,114344,114344,Success,low price
157656,27642,453418,790237,Success,high price
157699,44927,334025,743238,Success,middle price
157740,27765,272598,2092016,Success,middle price
157741,2547,347052,2092016,Success,high price
157755,25371,188486,192554,Success,middle price
157776,52117,50646,46069,Success,low price
157778,17060,87390,174780,Success,low price
157860,57115,242825,4649724,Success,middle price
157886,5027,147897,468758,Success,low price
157887,28427,174742,174742,Success,low price
157898,22225,273895,3513543,Success,middle price
157904,7535,223143,233143,Success,middle price
157961,53569,300327,490870,Success,middle price
157980,56501,283837,5253562,Success,middle price
157985,12015,278893,5253562,Success,middle price
158008,2842,214381,209849,Success,middle price
158056,6113,147629,437956,Success,low price
158078,46387,269698,274111,Success,middle price
158148,37723,356892,1095676,Success,high price
158163,34479,197433,197433,Success,middle price
158168,5945,84425,94425,Success,low price
158234,59642,312848,640696,Success,middle price
158271,57354,351513,361513,Success,high price
158299,53809,238893,1143967,Success,middle price
158385,24391,266811,273392,Success,middle price
158392,55086,319259,2576683,Success,middle price
158407,51637,226061,232448,Success,middle price
158470,46154,221566,224297,Success,middle price
158512,6163,159561,168022,Success,low price
158567,5952,84932,1576190,Success,low price
158593,5128,316868,326868,Failed,middle price
158648,3598,210498,220498,Success,middle price
158657,13528,153585,158585,Success,low price
158706,37790,206892,206892,Success,middle price
158743,38578,315218,627146,Success,middle price
158777,2208,335773,1886070,Success,high price
158782,2844,279443,279443,Success,middle price
158811,51144,266238,266238,Success,middle price
158845,28770,227588,3995050,Success,middle price
158851,3743,197924,207924,Success,middle price
158886,16553,166393,2723217,Success,low price
158898,8922,175572,1403734,Success,low price
158942,16641,250124,249937,Success,middle price
158948,4005,119029,581040,Success,low price
159012,9563,129104,876359,Success,low price
159025,29467,295639,295639,Success,middle price
159044,10192,150070,160070,Success,low price
159075,13885,457696,457696,Success,high price
159087,14769,152769,1010344,Success,low price
159098,48606,86008,96008,Success,low price
159101,22786,416988,1260964,Failed,high price
159229,25693,99566,1123690,Success,low price
159230,40198,331240,1063188,Failed,middle price
159267,44675,239733,804886,Success,middle price
159339,40504,324941,334941,Success,middle price
159346,57634,201952,1898061,Success,middle price
159384,16834,309963,309919,Success,middle price
159431,21273,345621,352077,Success,high price
159443,38333,168032,168032,Success,low price
159449,20951,161667,2006453,Success,low price
159482,27979,176828,1306788,Success,low price
159487,48686,460034,2046329,Success,high price
159533,56488,126524,126524,Success,low price
159569,20365,83485,83485,Success,low price
159618,7493,250859,265859,Success,middle price
159631,33221,141646,434938,Success,low price
159682,38605,204146,2104856,Success,middle price
159683,37701,352875,2104856,Success,high price
159685,12374,129099,2104856,Success,low price
159707,9684,517602,517602,Success,high price
159718,8268,368500,378500,Success,high price
159759,32584,263176,1043136,Success,middle price
159804,50557,277054,287054,Failed,middle price
159862,22228,259658,269658,Success,middle price
159940,21138,299120,2419026,Success,middle price
159950,52026,300256,2726960,Success,middle price
159951,30828,257173,2726960,Success,middle price
159999,46510,129004,775859,Success,low price
160010,23024,95435,389079,Success,low price
160050,7916,74005,993272,Success,low price
160058,37533,268457,1949228,Success,middle price
160074,33585,166633,1880720,Success,low price
160081,32070,180028,184180,Success,low price
160106,57418,212201,237201,Success,middle price
160139,50002,232856,751457,Success,middle price
160147,6965,287723,3126136,Success,middle price
160161,17825,530522,11403801,Success,high price
160191,59091,467460,1072605,Success,high price
160216,7205,355942,709788,Success,high price
160258,37286,409570,407327,Success,high price
160260,13869,133049,133049,Success,low price
160271,28049,243298,458535,Success,middle price
160284,25391,304784,314784,Success,middle price
160322,4402,217427,358812,Success,middle price
160343,32575,260363,1352471,Success,middle price
160367,10511,251799,301799,Success,middle price
160374,36364,621912,805041,Success,high price
160413,17721,199560,579318,Success,middle price
160416,4837,385576,385576,Success,high price
160456,25919,235678,1223487,Success,middle price
160497,44313,70001,80001,Success,low price
160504,31365,186709,1883318,Success,middle price
160523,47250,356111,1691272,Success,high price
160603,33611,72114,87114,Success,low price
160612,19616,83014,3551129,Success,low price
160635,55045,318257,311098,Failed,middle price
160637,53803,385210,865736,Success,high price
160656,3982,149459,156154,Success,low price
160673,26256,178071,728527,Success,low price
160691,44626,232553,473007,Success,middle price
160720,53578,194483,2789962,Success,middle price
160721,39179,173917,2789962,Success,low price
160736,16945,205648,210648,Failed,middle price
160748,12644,163225,649190,Success,low price
160752,43153,358729,358729,Success,high price
160767,4400,252200,504400,Success,middle price
160812,18789,198323,208323,Success,middle price
160825,46910,546195,933126,Success,high price
160881,58549,301808,859531,Success,middle price
160884,19554,205919,215919,Success,middle price
160889,39499,306406,326976,Success,middle price
160891,19339,162908,322584,Success,low price
160896,28746,139192,2246774,Success,low price
160920,57502,273117,550398,Success,middle price
160944,43381,507034,517034,Success,high price
160946,46384,283243,327708,Success,middle price
160952,11253,225751,937698,Success,middle price
160960,3075,174631,178746,Success,low price
161009,41867,97234,708717,Success,low price
161025,56532,211088,277149,Success,middle price
161066,40929,139954,149954,Success,low price
161101,47215,304319,808989,Success,middle price
161113,53562,281432,285507,Success,middle price
161115,20233,134664,1374198,Success,low price
161163,50393,213723,224089,Success,middle price
161165,17647,223915,233915,Failed,middle price
161170,4666,370856,2229472,Success,high price
161175,47023,279304,615368,Success,middle price
161185,30916,189872,2862964,Success,middle price
161202,56038,222574,222574,Success,middle price
161203,33103,228812,228812,Success,middle price
161226,33758,255837,265837,Success,middle price
161254,19180,133796,140155,Failed,low price
161286,32878,299966,981449,Success,middle price
161317,5419,265550,272751,Success,middle price
161325,35441,155473,155473,Success,low price
161331,42663,237532,239559,Failed,middle price
161339,12129,376507,844335,Success,high price
161341,57423,133773,844335,Success,low price
161343,54943,314932,323351,Success,middle price
161346,26169,128553,853397,Success,low price
161376,15688,275706,275706,Success,middle price
161419,18208,135098,785746,Success,low price
161435,21439,118004,236521,Success,low price
161449,12569,81265,106265,Success,low price
161458,58675,108017,263880,Success,low price
161491,21597,139549,2867551,Success,low price
161495,45261,134147,137663,Success,low price
161505,46210,210433,1272598,Success,middle price
161522,9145,95293,105293,Failed,low price
161532,57559,60761,70761,Success,low price
161541,44069,321308,317946,Success,middle price
161542,55508,487486,478312,Success,high price
161545,23330,193064,193064,Success,middle price
161552,37210,180625,403107,Success,low price
161560,9973,357906,351007,Success,high price
161605,48676,54707,64707,Success,low price
161643,8591,245531,255531,Success,middle price
161645,10300,225081,1135405,Success,middle price
161692,40035,109887,109887,Success,low price
161698,19891,285040,610211,Success,middle price
161759,7278,498610,498728,Success,high price
161768,17548,189200,543051,Success,middle price
161769,17718,347427,543051,Success,high price
161772,2316,234032,585106,Success,middle price
161782,57591,318792,318792,Success,middle price
161791,33421,87488,253383,Success,low price
161793,13404,354822,364822,Success,high price
161845,31257,220205,1551435,Success,middle price
161895,18919,313071,3437128,Success,middle price
161908,50486,154241,196850,Success,low price
161989,26065,211562,211562,Success,middle price
162044,38585,222219,226537,Success,middle price
162084,15995,304456,314456,Success,middle price
162098,45197,407101,2360466,Success,high price
162121,3910,143072,158072,Success,low price
162125,33480,118177,129974,Success,low price
162141,36332,154791,162614,Failed,low price
162142,14924,253054,343326,Success,middle price
162143,27210,85272,343326,Success,low price
162180,9346,183526,193526,Success,middle price
162185,59069,270226,270226,Success,middle price
162186,7747,451155,459838,Success,high price
162200,53566,230214,240214,Success,middle price
162208,16815,218741,221274,Success,middle price
162219,25584,598788,1388018,Failed,high price
162229,12176,186642,1161162,Success,middle price
162237,27455,129795,129909,Success,low price
162238,13464,275160,275160,Success,middle price
162242,46626,320481,629180,Failed,middle price
162247,47965,668016,2957705,Success,high price
162252,15038,80589,2957705,Success,low price
162253,25303,277489,550565,Success,middle price
162267,3810,198986,3218843,Success,middle price
162325,49659,280342,1926709,Failed,middle price
162331,53083,328700,328789,Success,middle price
162359,10079,88838,1252013,Success,low price
162384,36117,313697,876231,Success,middle price
162427,41259,299669,309669,Success,middle price
162431,52503,310850,315850,Success,middle price
162449,33859,262856,272856,Success,middle price
162475,4199,184016,652918,Success,middle price
162483,22213,391102,565804,Success,high price
162503,54720,232589,469599,Success,middle price
162570,22459,139147,141668,Success,low price
162615,10057,181619,175086,Success,middle price
162646,4725,240946,683494,Success,middle price
162649,12523,174526,174526,Failed,low price
162694,27885,85784,85784,Success,low price
162711,13730,307602,305176,Success,middle price
162746,33031,132650,921714,Success,low price
162767,29778,237101,241083,Success,middle price
162784,40021,298930,307053,Success,middle price
162786,20115,252930,246562,Success,middle price
162798,23771,75835,792444,Failed,low price
162800,14661,407076,407076,Success,high price
162801,45196,166335,176335,Success,low price
162819,28071,174492,590804,Success,low price
162820,28551,194427,590804,Success,middle price
162822,31821,91166,197332,Success,low price
162849,45103,369667,1114323,Success,high price
162856,16632,135218,185218,Success,low price
162869,39981,247705,252705,Success,middle price
162914,27595,249819,1013081,Success,middle price
162916,57864,261543,1013081,Success,middle price
162930,56011,393861,379602,Success,high price
162935,41194,354326,1294686,Success,high price
162951,12467,229360,234730,Success,middle price
162972,9018,193017,594051,Success,middle price
162989,32515,333819,7223226,Success,middle price
163001,19283,170468,350936,Success,low price
163009,22893,407884,417884,Success,high price
163031,55913,217334,215811,Success,middle price
163057,26508,342383,768686,Success,high price
163063,56530,261871,1680319,Success,middle price
163082,44031,210844,216846,Failed,middle price
163083,43402,310940,311674,Success,middle price
163092,6936,141945,151945,Success,low price
163098,10721,131597,141597,Success,low price
163147,30948,301315,301315,Success,middle price
163194,53837,31954,28189,Success,low price
163199,7878,187805,190616,Success,middle price
163219,55080,170788,177090,Success,low price
163241,57745,345470,2274558,Success,high price
163253,32387,282164,292164,Success,middle price
163283,8549,338315,345881,Success,high price
163330,3770,217773,881092,Success,middle price
163352,17945,236853,239005,Success,middle price
163387,39838,267736,271424,Success,middle price
163396,24989,331251,3078508,Success,middle price
163454,56354,151023,1075408,Success,low price
163480,4328,110813,120813,Success,low price
163488,50564,306585,1560461,Success,middle price
163495,35239,189782,195288,Success,middle price
163500,53466,410880,415880,Success,high price
163504,19552,310898,621796,Success,middle price
163505,51049,180929,520051,Success,middle price
163507,56368,321665,331665,Success,middle price
163530,7767,124793,134793,Success,low price
163575,25060,318638,328638,Success,middle price
163621,22573,196908,2331232,Success,middle price
163622,18931,83780,2331232,Success,low price
163624,17258,506155,2331232,Success,high price
163626,43074,166494,2331232,Success,low price
163637,24929,184913,367208,Success,middle price
163700,27142,437754,2602544,Failed,high price
163706,45657,97795,2602544,Failed,low price
163721,5006,278287,281314,Success,middle price
163723,16381,141735,972318,Success,low price
163833,34323,300188,2406504,Success,middle price
163839,18014,98326,103787,Success,low price
163850,2276,146239,156239,Success,low price
163896,26194,220246,369065,Success,middle price
163939,5026,174151,1335472,Success,low price
163940,57742,222902,1335472,Success,middle price
163961,56072,207039,212039,Success,middle price
163962,28147,238306,243385,Success,middle price
163992,50829,397232,403719,Success,high price
164009,27781,100199,682339,Success,low price
164043,34984,198053,435688,Success,middle price
164047,48248,157346,162903,Success,low price
164109,50623,189072,193858,Success,middle price
164144,23138,93564,6997465,Success,low price
164165,10454,276139,1993183,Success,middle price
164169,23831,155742,155742,Success,low price
164176,36700,214834,218355,Success,middle price
164226,2149,236561,246561,Success,middle price
164241,35046,158353,613448,Success,low price
164247,22363,182156,182156,Success,middle price
164271,27261,416006,1722414,Success,high price
164286,53631,234676,244676,Success,middle price
164318,4031,54071,59019,Success,low price
164404,21883,95057,105057,Success,low price
164436,29215,291735,291735,Failed,middle price
164442,28954,253509,263509,Success,middle price
164461,35321,355967,361302,Success,high price
164464,40666,207271,210683,Success,middle price
164465,2128,311995,321995,Success,middle price
164486,3079,338390,338756,Success,high price
164518,19016,101689,111689,Success,low price
164520,24630,61071,4010297,Success,low price
164526,49818,217314,4010297,Success,middle price
164532,56462,126038,136038,Success,low price
164535,11356,184905,3666570,Success,middle price
164537,13939,235301,3666570,Success,middle price
164549,52937,422252,427252,Success,high price
164569,40607,229206,235007,Success,middle price
164573,5817,79357,2389433,Success,low price
164576,6577,108758,2389433,Success,low price
164619,26352,257739,1126444,Success,middle price
164628,49880,280865,287574,Success,middle price
164643,41773,320291,2125994,Success,middle price
164646,16429,94375,2125994,Success,low price
164647,16449,238366,2125994,Success,middle price
164662,16962,186377,551646,Success,middle price
164664,50956,237878,247267,Success,middle price
164730,33295,144305,2052147,Success,low price
164735,10503,200126,210126,Success,middle price
164812,34385,202547,217547,Success,middle price
164847,58358,264413,1017153,Success,middle price
164852,8394,409184,759409,Success,high price
164859,57360,439307,2076491,Success,high price
164863,25022,191314,2076491,Success,middle price
164875,28909,271693,1470743,Success,middle price
164916,51033,268801,741042,Success,middle price
164926,34041,198186,586350,Success,middle price
164944,27542,228957,2430423,Success,middle price
164960,55083,287514,692050,Success,middle price
164964,44387,293455,727458,Success,middle price
164997,49776,271874,604026,Success,middle price
165004,23685,301411,305094,Success,middle price
165050,16791,355371,1753448,Success,high price
165083,8783,269276,279276,Success,middle price
165102,48228,196532,374797,Success,middle price
165457,45120,224117,4418248,Success,middle price
165462,50303,420823,4418248,Success,high price
165482,37560,215957,215957,Failed,middle price
165558,24020,236075,237189,Success,middle price
165563,41610,197790,202720,Success,middle price
165599,9933,149208,1404594,Success,low price
165601,49733,164404,1404594,Success,low price
165646,11589,333476,333971,Success,middle price
165732,55049,208751,748514,Success,middle price
165747,4989,322910,1380305,Success,middle price
165756,18180,212425,222425,Success,middle price
165794,55491,133323,3620671,Success,low price
165809,23110,295001,305001,Success,middle price
165866,9343,313007,721891,Success,middle price
165867,59878,393776,403776,Success,high price
165871,4973,206453,216453,Success,middle price
165914,43650,221606,226135,Success,middle price
165948,27751,103871,431613,Success,low price
165985,49569,361187,361187,Success,high price
165986,51185,180731,887765,Success,low price
166050,33035,401811,1954307,Success,high price
166093,56294,219917,222617,Success,middle price
166154,23706,522725,572725,Success,high price
166155,55479,261515,262960,Success,middle price
166160,4692,120425,2333861,Failed,low price
166236,13866,97893,527769,Success,low price
166314,3423,230201,470402,Success,middle price
166315,55114,194910,204910,Success,middle price
166380,52379,133366,821458,Success,low price
166388,14583,194444,190759,Success,middle price
166453,54640,243025,250486,Success,middle price
166488,40266,474220,474220,Success,high price
166597,34252,224983,2114630,Success,middle price
166605,18718,405060,430060,Success,high price
166616,13717,194616,197592,Success,middle price
166682,19533,189745,579235,Success,middle price
166683,47008,142227,157227,Success,low price
166692,59275,145875,986739,Success,low price
166711,3602,311278,326278,Success,middle price
166726,5233,258725,2048138,Success,middle price
166731,55929,164383,2245465,Success,low price
166758,2139,384399,394561,Success,high price
166764,29111,180093,174405,Success,low price
166780,7801,217299,1303794,Success,middle price
166825,40502,242482,250598,Success,middle price
166836,19424,303318,897897,Success,middle price
166837,49668,219773,897897,Success,middle price
166938,9164,197227,207227,Success,middle price
166943,25596,226258,228612,Success,middle price
166946,6001,178787,432396,Success,low price
166973,4416,403045,399241,Success,high price
167000,19279,277668,623747,Success,middle price
167019,17279,208176,339449,Success,middle price
167030,22175,409399,419399,Success,high price
167038,57970,298585,308585,Success,middle price
167074,55136,119110,119110,Success,low price
167080,37537,68478,63638,Success,low price
167111,55467,70623,353115,Success,low price
167153,28971,327266,4432960,Success,middle price
167154,55995,198284,4432960,Success,middle price
167158,10469,524822,4432960,Success,high price
167173,6762,363864,1099994,Success,high price
167175,57717,263368,263368,Success,middle price
167203,48194,105635,148668,Success,low price
167230,46999,196270,206270,Success,middle price
167235,10346,128792,396376,Success,low price
167236,54931,146675,156675,Success,low price
167271,52488,177776,174079,Success,low price
167274,13838,223954,228954,Success,middle price
167340,18729,61945,371952,Success,low price
167347,59662,128627,131065,Success,low price
167351,51488,327573,337573,Success,middle price
167422,27155,317744,313357,Success,middle price
167426,39820,471732,741721,Success,high price
167443,45628,235751,238212,Success,middle price
167450,48066,125444,1740742,Success,low price
167463,9507,333396,343396,Success,middle price
167484,42514,216512,2151815,Success,middle price
167490,20349,196752,2556862,Success,middle price
167504,24304,152678,620712,Success,low price
167510,32299,343873,557791,Success,high price
167560,48160,176486,186486,Failed,low price
167564,14159,195038,2151796,Success,middle price
167587,23562,268005,272992,Success,middle price
167600,17073,155035,1339863,Success,low price
167685,16513,173114,182888,Success,low price
167702,24933,274966,559932,Success,middle price
167707,51895,263988,7223226,Success,middle price
167724,37570,311823,321823,Success,middle price
167844,14939,359229,362425,Success,high price
167873,50310,507390,512390,Success,high price
167887,53594,400006,410006,Success,high price
167960,58646,264987,1069731,Success,middle price
167968,37155,328075,338075,Success,middle price
168003,15985,150655,160655,Success,low price
168009,46737,455597,652712,Success,high price
168027,24693,226626,1660716,Success,middle price
168108,8354,404292,747923,Success,high price
168128,47078,156214,1352665,Success,low price
168171,8720,393889,403889,Success,high price
168177,54723,371547,982648,Success,high price
168221,22388,168893,171450,Failed,low price
168225,48590,234010,244010,Success,middle price
168228,28251,280687,281802,Success,middle price
168240,18200,293990,605948,Success,middle price
168250,18727,242137,484274,Success,middle price
168268,26324,147823,152823,Success,low price
168269,3073,289531,2249512,Success,middle price
168314,44184,347714,353554,Success,high price
168324,6720,432172,2582474,Success,high price
168326,17789,323795,348795,Success,middle price
168337,36369,360504,514118,Success,high price
168376,28901,198614,577410,Success,middle price
168400,18581,182402,1233264,Success,middle price
168418,19357,359544,364967,Success,high price
168427,50598,203563,213563,Success,middle price
168432,52071,262733,800223,Success,middle price
168454,9695,277538,327538,Success,middle price
168470,15009,209962,203675,Success,middle price
168473,7961,90452,94269,Success,low price
168490,10490,364931,724519,Success,high price
168499,32629,594957,1531419,Failed,high price
168502,20192,70474,221422,Success,low price
168519,21924,223223,493438,Success,middle price
168529,44385,346316,1731022,Success,high price
168534,48104,101061,1139418,Success,low price
168599,31187,301680,902930,Success,middle price
168620,4848,386050,1876055,Success,high price
168621,40275,292147,1876055,Success,middle price
168632,4410,352456,359466,Success,high price
168637,53329,222317,222317,Success,middle price
168657,44135,226947,236947,Success,middle price
168670,10831,247104,642791,Success,middle price
168721,11307,338448,345731,Success,high price
168731,22069,461290,461290,Success,high price
168760,5203,218422,1108758,Success,middle price
168765,4849,146745,1548580,Success,low price
168780,33946,590831,600831,Success,high price
168796,23999,139589,146301,Success,low price
168802,53572,333889,343889,Failed,middle price
168844,17790,463340,926680,Success,high price
168850,47036,333155,858000,Success,middle price
168855,6592,120311,2061865,Success,low price
168859,50280,182390,189337,Success,middle price
168875,24919,125417,130830,Success,low price
168876,22607,350443,360443,Success,high price
168888,38486,368925,737850,Success,high price
168891,21848,297954,1385445,Success,middle price
168926,34353,518239,518239,Success,high price
168932,17256,235455,341790,Success,middle price
168935,15332,200355,1141394,Success,middle price
168955,12171,259684,542478,Success,middle price
168971,30600,91471,2177403,Success,low price
168982,40040,405630,660067,Success,high price
168991,22929,135614,145614,Success,low price
169005,18275,187372,189958,Success,middle price
169022,31882,207381,616462,Success,middle price
169046,43716,218510,217192,Success,middle price
169048,23463,214845,976912,Failed,middle price
169148,24950,123278,239123,Success,low price
169161,27420,448621,1905058,Success,high price
169195,58233,287494,287494,Success,middle price
169223,55388,227034,237034,Success,middle price
169253,36348,355283,365283,Success,high price
169284,24944,300952,1970771,Success,middle price
169316,6888,227092,227092,Success,middle price
169318,3733,390379,400379,Failed,high price
169320,22891,473180,2844003,Success,high price
169369,56181,165764,543285,Success,low price
169424,49861,259356,274356,Success,middle price
169425,54320,195466,202326,Success,middle price
169536,30638,104919,940293,Success,low price
169548,34175,159839,1512467,Success,low price
169559,49887,320606,4985824,Success,middle price
169566,48426,232054,4586692,Success,middle price
169567,14324,195012,4586692,Success,middle price
169580,28910,166550,661270,Success,low price
169597,33916,168964,168964,Success,low price
169609,19802,507281,517281,Success,high price
169690,28690,357543,367543,Success,high price
169703,35545,348726,348726,Success,high price
169713,4710,309241,311513,Success,middle price
169730,14520,262812,4137175,Success,middle price
169737,57345,400289,394012,Success,high price
169787,56033,230880,471760,Success,middle price
169792,30794,432136,1277966,Success,high price
169815,9138,251738,256738,Success,middle price
169886,54921,164587,155816,Failed,low price
169888,48370,218055,1095889,Success,middle price
169908,29548,286811,290336,Success,middle price
169930,27270,243057,530563,Success,middle price
169935,23179,234937,3292127,Success,middle price
169938,48583,334249,3292127,Success,middle price
169947,37730,162289,4204160,Success,low price
169966,52823,168246,213216,Success,low price
169975,18026,298392,308392,Success,middle price
170017,9558,251787,261787,Success,middle price
170069,46431,396688,389959,Success,high price
170077,10681,145365,155365,Success,low price
170085,28321,204274,589543,Success,middle price
170089,3727,175475,176574,Success,low price
170111,25540,258599,278702,Success,middle price
170156,24144,303198,2315505,Success,middle price
170163,43178,232511,514877,Success,middle price
170169,16139,221747,227348,Success,middle price
170247,3878,221862,1994604,Success,middle price
170269,1855,169634,1068371,Success,low price
170276,15047,177444,2072096,Success,low price
170307,2029,182802,335263,Success,middle price
170323,28582,384566,387288,Success,high price
170365,11166,295497,295497,Success,middle price
170390,42423,325488,459975,Success,middle price
170449,16217,191934,2820657,Success,middle price
170454,26140,312530,442698,Success,middle price
170455,32925,120168,442698,Success,low price
170465,40237,169308,474351,Success,low price
170520,33026,101737,111737,Success,low price
170521,51722,263142,256789,Success,middle price
170545,15848,242656,5137040,Success,middle price
170579,29308,507951,1191968,Success,high price
170580,52316,182409,1191968,Success,middle price
170595,4278,225679,230881,Success,middle price
170635,58514,235638,779963,Success,middle price
170659,15129,407348,6361618,Success,high price
170682,53427,332471,4924474,Success,middle price
170700,40418,270958,631747,Success,middle price
170746,56173,306250,3752144,Success,middle price
170773,30858,289137,296409,Success,middle price
170796,11217,192965,1337322,Success,middle price
170830,25107,314646,324646,Success,middle price
170831,59131,227430,237430,Success,middle price
170865,13122,311283,4605166,Success,middle price
170866,43784,248939,4605166,Success,middle price
170927,48748,234593,239593,Success,middle price
170952,48398,361625,1650279,Success,high price
170974,14309,168648,347296,Success,low price
171052,12736,403884,1268443,Success,high price
171107,20624,361333,2838083,Success,high price
171127,15874,298275,2691171,Success,middle price
171135,23715,199784,1017758,Success,middle price
171151,22771,105549,115549,Success,low price
171208,39152,184883,194883,Success,middle price
171211,14977,192351,207351,Success,middle price
171219,37958,127682,364590,Success,low price
171221,35047,244241,294241,Success,middle price
171271,41384,172085,179892,Success,low price
171281,43326,356535,361338,Success,high price
171312,50973,244557,346379,Success,middle price
171334,15409,256431,263342,Success,middle price
171364,39026,180607,452696,Success,low price
171386,14162,300736,10005054,Success,middle price
171417,20582,374435,384435,Success,high price
171427,16232,256234,2842696,Success,middle price
171446,2036,378964,383983,Failed,high price
171461,53052,221054,224095,Success,middle price
171462,6871,159030,164560,Success,low price
171498,41611,273693,625184,Success,middle price
171514,12543,364974,6619689,Success,high price
171561,40261,125209,118225,Success,low price
171599,32401,389543,640951,Success,high price
171627,40579,153268,163268,Success,low price
171755,22547,328947,2724433,Success,middle price
171761,36743,338241,676482,Success,high price
171803,39540,212498,220627,Success,middle price
171806,6784,339691,339691,Success,high price
171852,53348,374432,1367175,Success,high price
171886,32283,194978,201608,Success,middle price
171901,14609,169475,179475,Failed,low price
171904,15787,323348,425324,Success,middle price
171997,12600,112461,2755798,Success,low price
172035,28999,328349,1186883,Success,middle price
172145,17274,201737,211737,Success,middle price
172191,46998,208714,208911,Success,middle price
172214,55889,343314,972395,Success,high price
172217,2685,195878,972395,Success,middle price
172252,50691,347506,732618,Success,high price
172324,55906,352333,697255,Success,high price
172362,12810,182081,535307,Success,middle price
172400,11455,115173,352417,Success,low price
172403,3765,350839,358137,Success,high price
172404,43186,188317,198317,Success,middle price
172412,25978,217330,227330,Success,middle price
172416,49116,363279,741558,Success,high price
172421,16303,432570,1988527,Success,high price
172460,28021,330908,2052629,Success,middle price
172492,50551,618933,618933,Success,high price
172494,8938,194704,417799,Success,middle price
172525,27997,273882,5132052,Success,middle price
172576,22033,178206,193206,Success,low price
172614,11475,171556,4182677,Success,low price
172652,13098,149466,4047175,Success,low price
172655,18217,138244,139564,Success,low price
172688,24501,250202,756994,Success,middle price
172697,23104,369894,373761,Success,high price
172734,48436,301567,609693,Failed,middle price
172743,45512,313228,323228,Success,middle price
172799,59301,201525,211525,Success,middle price
172806,38378,120002,927856,Success,low price
172882,55241,272774,3044036,Success,middle price
172952,12479,236987,247000,Success,middle price
173079,56699,221010,231010,Success,middle price
173099,29369,119627,124016,Success,low price
173113,15789,100993,110993,Success,low price
173131,19559,125335,2951073,Success,low price
173137,45253,190187,195187,Success,middle price
173147,9761,243514,248514,Success,middle price
173160,38362,470128,480128,Success,high price
173206,48254,204837,1345827,Success,middle price
173232,32421,332435,2327045,Success,middle price
173244,21174,161027,5401929,Success,low price
173245,36577,173739,5401929,Success,low price
173250,25319,410507,5401929,Success,high price
173255,42969,213940,5401929,Success,middle price
173273,12778,454727,4860856,Success,high price
173326,18615,187863,756452,Success,middle price
173338,49651,221519,1235867,Success,middle price
173339,18636,218536,1235867,Success,middle price
173340,50213,222322,1235867,Success,middle price
173378,26121,294763,3648129,Success,middle price
173390,16222,95430,752673,Success,low price
173413,30159,392124,2960598,Success,high price
173471,36240,179103,189103,Success,low price
173476,11978,288364,914773,Success,middle price
173492,41298,135698,508117,Success,low price
173507,12759,98539,101117,Success,low price
173611,35271,116993,116993,Success,low price
173642,23672,163511,213511,Success,low price
173680,60000,215177,1759946,Success,middle price
173695,40767,353639,1073246,Success,high price
173732,19546,223006,1576204,Success,middle price
173742,52256,268925,283925,Success,middle price
173744,3543,498326,505184,Success,high price
173753,38986,166547,381055,Success,low price
173765,8407,196643,206643,Success,middle price
173806,29883,326103,336103,Success,middle price
173814,35242,476472,476472,Success,high price
173936,57192,86495,86495,Success,low price
174021,6826,154367,146444,Success,low price
174034,34034,283974,2081818,Success,middle price
174039,40777,268977,483454,Success,middle price
174040,24090,204477,483454,Success,middle price
174044,9758,167124,171678,Success,low price
174102,59714,120460,760937,Success,low price
174105,32600,152295,154549,Success,low price
174112,6211,190401,430802,Success,middle price
174188,59090,352104,357923,Success,high price
174214,53032,204007,1007349,Success,middle price
174225,45767,136576,478264,Success,low price
174242,43517,65519,137931,Success,low price
174258,24946,319629,329629,Success,middle price
174314,21882,308900,776275,Success,middle price
174372,53001,233095,243095,Success,middle price
174388,14611,112897,809500,Success,low price
174394,57673,234736,244736,Success,middle price
174409,48120,219442,1800992,Success,middle price
174432,45604,668593,187471,Success,high price
174478,17624,204741,3237307,Success,middle price
174483,26727,541352,2604001,Success,high price
174492,33148,175359,170742,Success,low price
174512,33112,259148,192466,Success,middle price
174547,35446,268756,278756,Success,middle price
174571,53403,455746,465746,Success,high price
174584,12950,233023,2776220,Success,middle price
174640,37771,243147,248811,Success,middle price
174644,16456,318108,318108,Failed,middle price
174669,45768,246954,256954,Success,middle price
174695,15802,465430,475430,Success,high price
174703,4462,174773,184773,Success,low price
174728,15560,47259,3368494,Success,low price
174738,15827,240849,250849,Success,middle price
174767,26969,290304,3046307,Success,middle price
